product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
2351,"[{'https://static.zara.net/photos///2023/I/1/1/p/2309/110/800/2/w/448/2309110800_1_1_1.jpg?ts=1684230564812': 'Image 0 of LAMINATED HEELED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2309/110/800/2/w/448/2309110800_15_1_1.jpg?ts=1684393714134': 'Image 1 of LAMINATED HEELED SANDALS from Zara'}]",women,SHOES,laminate heeled sandal,heel sandal thin strap square toe buckle ankle strap fasteningheel height cm,Shoes,other,sandal,other,other,sandal,This is a laminate heeled sandal made of other with other coverage.,mild weather
2352,"[{'https://static.zara.net/photos///2023/I/1/1/p/5427/210/017/2/w/448/5427210017_1_1_1.jpg?ts=1689331590972': 'Image 0 of DENIM TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5427/210/017/2/w/448/5427210017_2_1_1.jpg?ts=1689331591563': 'Image 1 of DENIM TRAINERS from Zara'}]",women,SHOES,denim trainers,trainer denim fabric rubberise sole raise detail laceup fasten sole height cm starfit flexible technical polyurethane foam insole design offer great comfortview,Shoes,denim polyurethane rubberise,denim trainer,other,other,denim polyurethane rubberise denim trainer,This is a denim trainers made of denim polyurethane rubberise with other coverage. It is suitable for mild or cool weather.,mild weather
2353,"[{'https://static.zara.net/photos///2023/I/1/1/p/1627/210/808/2/w/448/1627210808_1_1_1.jpg?ts=1689149034424': 'Image 0 of DENIM FLAT SLIDER SANDALS WITH BUCKLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1627/210/808/2/w/448/1627210808_2_1_1.jpg?ts=1689149034390': 'Image 1 of DENIM FLAT SLIDER SANDALS WITH BUCKLES from Zara'}]",women,SHOES,denim flat slider sandal buckle,flat slider sandal metalliceffect denim fabric adjustable wide strap buckle round toe sole height cm,Shoes,denim,denim sandal,other,other,denim denim sandal,This is a denim flat slider sandal buckle made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2354,"[{'https://static.zara.net/photos///2023/I/1/1/p/3663/110/800/17/w/448/3663110800_1_1_1.jpg?ts=1687515582251': 'Image 0 of FABRIC FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3663/110/800/17/w/448/3663110800_2_1_1.jpg?ts=1687515582028': 'Image 1 of FABRIC FLAT SLIDER SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,fabric flat slider sandal rhinestone,flat slider sandal fabric rhinestone fray edge strap buckle hookandloop strap round toe sole height cm view,Shoes,other,sandal,other,other,sandal,This is a fabric flat slider sandal rhinestone made of other with other coverage.,mild weather
2355,"[{'https://static.zara.net/photos///2023/I/1/1/p/3684/210/111/2/w/448/3684210111_1_1_1.jpg?ts=1689686543156': 'Image 0 of ROPE SANDALS WITH CRISS-CROSS STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3684/210/111/2/w/448/3684210111_2_1_1.jpg?ts=1689686541812': 'Image 1 of ROPE SANDALS WITH CRISS-CROSS STRAPS from Zara'}]",women,SHOES,rope sandal crisscross strap,sandal woven rope detail crisscross strap round toesole height cm,Shoes,other,sandal,other,other,sandal,This is a rope sandal crisscross strap made of other with other coverage.,warm weather
2356,"[{'https://static.zara.net/photos///2023/I/1/1/p/2004/210/800/2/w/448/2004210800_1_1_1.jpg?ts=1692354605107': 'Image 0 of HALF-LEG COWBOY BOOTS WITH METAL TOECAP from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2004/210/800/2/w/448/2004210800_2_1_1.jpg?ts=1692354605050': 'Image 1 of HALF-LEG COWBOY BOOTS WITH METAL TOECAP from Zara'}]",women,SHOES,halfleg cowboy boot metal toecap,cowboy boots metal toecap detail topstitche detail upper pull tabsheel height cm,Shoes,other,boot,other,other,boot,This is a halfleg cowboy boot metal toecap made of other with other coverage.,warm weather
2357,"[{'https://static.zara.net/photos///2023/I/1/1/p/1626/210/800/2/w/448/1626210800_1_1_1.jpg?ts=1687964272220': 'Image 0 of TRACK SOLE LEATHER FLAT SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1626/210/800/2/w/448/1626210800_15_1_1.jpg?ts=1687946146279': 'Image 1 of TRACK SOLE LEATHER FLAT SLIDER SANDALS from Zara'}]",women,SHOES,track sole leather flat slider sandal,leather flat slider sandal wide strap buckle detail round toe sole height cm,Shoes,leather,sandal,other,other,leather sandal,This is a track sole leather flat slider sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2358,"[{'https://static.zara.net/photos///2023/I/1/1/p/1617/210/107/2/w/448/1617210107_1_1_1.jpg?ts=1687964272063': 'Image 0 of SPLIT SUEDE FLAT SLIDER SANDALS WITH BUCKLES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1617/210/107/2/w/448/1617210107_2_1_1.jpg?ts=1687964272416': 'Image 1 of SPLIT SUEDE FLAT SLIDER SANDALS WITH BUCKLES from Zara'}]",women,SHOES,split suede flat slider sandal buckle,split suede flat slider sandal buckles strap round toe sole height cm,Shoes,suede,sandal,other,other,suede sandal,This is a split suede flat slider sandal buckle made of suede with other coverage.,warm weather
2359,"[{'https://static.zara.net/photos///2023/I/1/1/p/1363/210/002/2/w/448/1363210002_6_1_1.jpg?ts=1690292131431': 'Image 0 of LEATHER SANDALS WITH SEASHELL HEEL from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1363/210/002/2/w/448/1363210002_6_2_1.jpg?ts=1690292131385': 'Image 1 of LEATHER SANDALS WITH SEASHELL HEEL from Zara'}]",women,SHOES,leather sandal seashell heel,leather sandal thin strap seashell heel square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a leather sandal seashell heel made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2360,"[{'https://static.zara.net/photos///2023/I/1/1/p/2222/210/050/2/w/448/2222210050_1_1_1.jpg?ts=1689592110397': 'Image 0 of SLINGBACK SHOES WITH STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2222/210/050/2/w/448/2222210050_2_1_1.jpg?ts=1689592110475': 'Image 1 of SLINGBACK SHOES WITH STRAPS from Zara'}]",women,SHOES,slingback shoe strap,highheel slingback court shoe strap instep square vamp buckle ankle strap fastening point toe heel height cm,Shoes,other,shoe,other,other,shoe,This is a slingback shoe strap made of other with other coverage.,mild weather
2361,"[{'https://static.zara.net/photos///2023/I/1/1/p/5039/110/002/2/w/448/5039110002_1_1_1.jpg?ts=1683714482956': 'Image 0 of TECHNICAL RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/5039/110/002/2/w/448/5039110002_2_1_1.jpg?ts=1683714482045': 'Image 1 of TECHNICAL RUNNING TRAINERS from Zara'}]",women,SHOES,technical running trainer,runningstyle trainers adjustable elastic drawstring detachable inner insole allow water highimpact lightweight nonslip absorbent sol drain system let water outsole height cm view,Shoes,other,trainer,absorbent lightweight water,other,trainer absorbent lightweight water,This is a technical running trainer made of other with other coverage.,warm weather
2362,"[{'https://static.zara.net/photos///2023/I/1/1/p/1307/210/050/2/w/448/1307210050_15_1_1.jpg?ts=1689157675442': 'Image 0 of HEELED LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1307/210/050/2/w/448/1307210050_6_1_1.jpg?ts=1689157675868': 'Image 1 of HEELED LEATHER SANDALS from Zara'}]",women,SHOES,heeled leather sandal,leather sandal block heel buckle ankle strap fasten square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a heeled leather sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2580,"[{'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_1_1_1.jpg?ts=1689179487367': 'Image 0 of FABRIC HIGH-HEEL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/3326/110/604/2/w/448/3326110604_2_1_1.jpg?ts=1689179487421': 'Image 1 of FABRIC HIGH-HEEL SANDALS from Zara'}]",women,SHOES,fabric highheel sandal,fabric highheel sandal wide strap thin strap instep square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a fabric highheel sandal made of other with other coverage.,warm weather
2586,"[{'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_1_1_1.jpg?ts=1690189294573': 'Image 0 of HIGH-HEEL CAGE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1382/210/808/2/w/448/1382210808_2_1_1.jpg?ts=1690189295172': 'Image 1 of HIGH-HEEL CAGE SANDALS from Zara'}]",women,SHOES,highheel cage sandal,midheel cage sandal thin strap buckle ankle strap fastening point toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,other,sandal,other,other,sandal,This is a highheel cage sandal made of other with other coverage.,warm weather
2615,"[{'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_1_1_1.jpg?ts=1685015304019': 'Image 0 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1643/210/808/2/w/448/1643210808_2_1_1.jpg?ts=1685015303942': 'Image 1 of CRISS-CROSS BUCKLED SLIDER SANDALS from Zara'}]",women,SHOES,crisscross buckle slider sandal,leather flat slider sandal crisscross strap buckle detail round toe sole height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a crisscross buckle slider sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2640,"[{'https://static.zara.net/photos///2023/I/1/1/p/2348/210/400/2/w/448/2348210400_6_1_1.jpg?ts=1685434252328': 'Image 0 of DENIM HIGH-HEEL SANDALS WITH RHINESTONES from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2348/210/400/2/w/448/2348210400_6_2_1.jpg?ts=1685434253193': 'Image 1 of DENIM HIGH-HEEL SANDALS WITH RHINESTONES from Zara'}]",women,SHOES,denim highheel sandal rhinestone,denim highheel sandal thin strap rhinestone detail square toe heel height cm,Shoes,denim,denim sandal,other,other,denim denim sandal,This is a denim highheel sandal rhinestone made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
2644,"[{'https://static.zara.net/photos///2023/I/1/1/p/2304/210/078/2/w/448/2304210078_1_1_1.jpg?ts=1689686540481': 'Image 0 of SATIN SANDALS WITH CRISS-CROSS STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2304/210/078/2/w/448/2304210078_2_1_1.jpg?ts=1689940666376': 'Image 1 of SATIN SANDALS WITH CRISS-CROSS STRAPS from Zara'}]",women,SHOES,satin sandal crisscross strap,heel sandal satin effect crisscross strap square toeheel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,satin,sandal,other,other,satin sandal,This is a satin sandal crisscross strap made of satin with other coverage.,warm weather
2656,"[{'https://static.zara.net/photos///2023/I/1/1/p/1307/210/050/2/w/448/1307210050_15_1_1.jpg?ts=1689157675442': 'Image 0 of HEELED LEATHER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/1307/210/050/2/w/448/1307210050_6_1_1.jpg?ts=1689157675868': 'Image 1 of HEELED LEATHER SANDALS from Zara'}]",women,SHOES,heeled leather sandal,leather sandal block heel buckle ankle strap fasten square toe heel height cm airfit flexible technical latex foam insole design offer great comfortview,Shoes,leather,sandal,other,other,leather sandal,This is a heeled leather sandal made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
2657,"[{'https://static.zara.net/photos///2023/I/1/1/p/2309/110/800/2/w/448/2309110800_1_1_1.jpg?ts=1684230564812': 'Image 0 of LAMINATED HEELED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2309/110/800/2/w/448/2309110800_15_1_1.jpg?ts=1684393714134': 'Image 1 of LAMINATED HEELED SANDALS from Zara'}]",women,SHOES,laminate heeled sandal,heel sandal thin strap square toe buckle ankle strap fasteningheel height cm,Shoes,other,sandal,other,other,sandal,This is a laminate heeled sandal made of other with other coverage.,mild weather
2712,[],men,SHOES,eyeliner,eyeliner ultrathin intensely pigment tip glide smoothly offer uniform finishthe formula design draw precise line longlaste finish waterresistant easy removeview,Shoes,other,other,other,other,,This is a eyeliner made of other with other coverage.,mild weather
2715,[],men,SHOES,nail set,set nail art brush compose multifunctional brush ideal easy design touch pointer spherical head maximum accuracy,Shoes,other,other,other,other,,This is a nail set made of other with other coverage.,mild weather
2718,[{'https://static.zara.net/photos///2022/I/2/1/p/4140/503/250/2/w/448/4140503250_6_1_1.jpg?ts=1661418123738': 'Image 0 of FACE BRUSH #3 from Zara'}],men,SHOES,face brush,small face brush application powder cream liquid localise area round precise shape ideal apply highlighter blend brush,Shoes,other,other,other,other,,This is a face brush made of other with other coverage.,mild weather
2719,[],men,SHOES,face brush,design apply powder cream product perfect blush facial powder round compact shape allow modulate coverage reach intense finish,Shoes,other,other,other,other,,This is a face brush made of other with other coverage.,mild weather
2721,[{'https://static.zara.net/photos///2022/I/2/1/p/4140/505/250/2/w/448/4140505250_6_1_1.jpg?ts=1661418125427': 'Image 0 of EYE BRUSH #2 from Zara'}],men,SHOES,eye brush,compact flat eye brush specially design apply eye shadow evenly,Shoes,other,other,other,other,,This is a eye brush made of other with other coverage.,mild weather
3747,"[{'https://static.zara.net/photos///2023/I/1/2/p/2216/220/202/2/w/448/2216220202_2_1_1.jpg?ts=1690213159158': 'Image 0 of DENIM SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2216/220/202/2/w/448/2216220202_2_2_1.jpg?ts=1690213160892': 'Image 1 of DENIM SNEAKERS from Zara'}]",men,SHOES,denim sneaker,sneaker combination material piece colour upper seveneyelet face contrast chunky sole,Shoes,denim,denim,other,other,denim denim,This is a denim sneaker made of denim with other coverage. It is suitable for mild or cool weather.,mild weather
3748,"[{'https://static.zara.net/photos///2023/V/1/2/p/2206/120/802/2/w/448/2206120802_2_1_1.jpg?ts=1683033215969': 'Image 0 of CHUNKY TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2206/120/802/2/w/448/2206120802_2_2_1.jpg?ts=1683033216104': 'Image 1 of CHUNKY TRAINERS from Zara'}]",men,SHOES,chunky trainer,monochrome trainer seveneyelet face lace semihidden piece instep chunky sole irregular design,Shoes,other,trainer,other,other,trainer,This is a chunky trainer made of other with other coverage.,cool weather
3749,"[{'https://static.zara.net/photos///2023/I/1/2/p/2245/220/001/2/w/448/2245220001_6_1_1.jpg?ts=1692019633659': 'Image 0 of CHUNKY TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2245/220/001/2/w/448/2245220001_6_2_1.jpg?ts=1692019634278': 'Image 1 of CHUNKY TRAINERS from Zara'}]",men,SHOES,chunky trainer,sneaker plain upper seveneyelet face chunky sole irregular design,Shoes,other,trainer,other,other,trainer,This is a chunky trainer made of other with other coverage.,cool weather
3750,"[{'https://static.zara.net/photos///2023/I/1/2/p/2236/220/202/2/w/448/2236220202_2_1_1.jpg?ts=1692608383106': 'Image 0 of MULTIPIECE TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2236/220/202/2/w/448/2236220202_2_2_1.jpg?ts=1692608383062': 'Image 1 of MULTIPIECE TRAINERS from Zara'}]",men,SHOES,multipiece trainer,trainers combination material piece colour upper sixeyelet face irregular chunky sole,Shoes,other,trainer,other,other,trainer,This is a multipiece trainer made of other with other coverage.,cool weather
3751,"[{'https://static.zara.net/photos///2023/I/1/2/p/2403/220/800/2/w/448/2403220800_2_1_1.jpg?ts=1686234638400': 'Image 0 of LEATHER MONK SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2403/220/800/2/w/448/2403220800_2_2_1.jpg?ts=1686234636569': 'Image 1 of LEATHER MONK SHOES from Zara'}]",men,SHOES,leather monk shoe,leather monk shoe metal buckle leather insole semipointe toe classic design matching sole,Shoes,leather,shoe,other,other,leather shoe,This is a leather monk shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3752,"[{'https://static.zara.net/photos///2023/I/1/1/p/2407/220/800/32/w/489/2407220800_1_1_1.jpg?ts=1692874273545': 'Image 0 of SMART LEATHER SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2407/221/800/2/w/448/2407221800_6_1_1.jpg?ts=1689609014789': 'Image 1 of SMART LEATHER SHOES from Zara'}]",men,SHOES,smart leather shoe,oxford shoe plain upper topstitche detail vamp toecap fiveeyelet face classic style round toe,Shoes,leather,oxford shoe,other,other,leather oxford shoe,This is a smart leather shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
