gender,product_category,product_name,details,category_type,combined_features,text,weather_label
men,POLO SHIRTS,texture polo shirt,loosefitte collared polo shirt opening short sleeve vent hem,Top,polo shirt short short,polo shirt short short texture polo shirt,15-20°C mild weather
men,POLO SHIRTS,floral jacquard polo shirt,loosefitte collared polo shirt opening short sleeve rib hem,Top,polo shirt short short,polo shirt short short floral jacquard polo shirt,15-20°C mild weather
men,POLO SHIRTS,basic knit polo shirt,polo shirt spin cotton fabric button placket short sleeve rib trim,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short basic knit polo shirt,15-20°C mild weather
men,POLO SHIRTS,knit cotton polo shirt,round collar knit polo shirt spun cotton fabric button fasten short sleeve rib trimsorigin special collection,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short knit cotton polo shirt,15-20°C mild weather
men,BLAZERS,linen suit blazer,regularfit blazer linen notch lapel collar long sleeve buttoned cuff chest welt pocket flap pocket hip inside pocket central vent hem buttonup frontorigin special collectionview,Top,linen blazer lapel suit long,linen blazer lapel suit long linen suit blazer,15-20°C mild weather
men,JACKETS,jacket pocket,fade regularfit collar jacket long sleeve buttoned cuff patch pocket flap hip buttonup frontorigin special collectionview,Top,jacket long,jacket long jacket pocket,10-15°C cool weather
men,POLO SHIRTS,knit cotton polo shirt,round collar knit polo shirt spun cotton fabric button fasten short sleeve rib trimsorigin special collection,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short knit cotton polo shirt,15-20°C mild weather
men,SHIRTS,oxford shirt,regularfit shirt texture cotton fabric button spread collar long sleeve buttoned cuff buttonup frontorigin special collectionview,Top,cotton oxford shirt long,cotton oxford shirt long oxford shirt,15-20°C mild weather
men,T-SHIRTS,short sleeve heavy weight tshirt,regularfit tshirt compact cotton fabric round neck short sleevesorigin special collection,Top,cotton short tshirt short,cotton short tshirt short short sleeve heavy weight tshirt,15-20°C mild weather
men,SHIRTS,cotton poplin shirt,regularfit shirt lightweight cotton poplin fabric spread collar long sleeve buttoned cuff buttonup frontorigin special collectionview,Top,cotton poplin shirt lightweight long,cotton poplin shirt lightweight long cotton poplin shirt,15-20°C mild weather
men,SHIRTS,chambray shirt,regularfit spread collar shirt cotton long sleeve buttoned cuff chest patch pocket fade effect buttonup frontorigin special collectionview,Top,cotton chambray shirt long,cotton chambray shirt long chambray shirt,15-20°C mild weather
men,SHIRTS,striped shirt,regular fit shirt cotton fabric spread collar long sleeve buttoned cuff buttonup frontorigin special collection,Top,cotton shirt long,cotton shirt long striped shirt,15-20°C mild weather
men,BLAZERS,basic blazer,straightfit blazer notched lapel collar long sleeve buttoned cuff patch pocket hip inside pocket detail vent hem button,Top,blazer lapel long,blazer lapel long basic blazer,15-20°C mild weather
men,BLAZERS,wool suit blazer limited edition,blazer wool peak lapel collar long sleeve buttoned cuff open chest pocket flap pocket hip inner pocket detail vent centre hem buttonup,Top,wool blazer lapel suit long,wool blazer lapel suit long wool suit blazer limited edition,15-20°C mild weather
men,BLAZERS,wool suit blazer,blazer italian wool fabric notch lapel collar long sleeve buttoned cuff chest welt pocket hip flap pocket interior pocket detail vent hem buttonup,Top,wool blazer lapel suit long,wool blazer lapel suit long wool suit blazer,15-20°C mild weather
men,BLAZERS,wool pinstripe suit blazer,straight fit blazer italian wool fabric notch lapel collar long sleeve buttoned cuff chest welt pocket flap pocket hip inner pocket detail vent hem buttonup,Top,wool blazer lapel suit long,wool blazer lapel suit long wool pinstripe suit blazer,15-20°C mild weather
men,BLAZERS,wool oversize blazer,oversize blazer wool notch lapel collar long sleeve buttoned cuff hip flap pocket inside pocket detail central vent hem button,Top,wool blazer lapel long,wool blazer lapel long wool oversize blazer,15-20°C mild weather
men,BLAZERS,slim fit suit blazer,blazer notched lapel collar long sleeve button detail cuff chest welt pocket hip flap pocket inside pocket detail button fasten,Top,blazer lapel suit long,blazer lapel suit long slim fit suit blazer,15-20°C mild weather
men,BLAZERS,check suit blazer,straight fit blazer notched lapel collar long sleeve buttoned cuff chest welt pocket flap hip pocket inside pocket detail vent hem button fasten,Top,blazer lapel suit long,blazer lapel suit long check suit blazer,15-20°C mild weather
men,BLAZERS,check suit blazer,regularfit blazer notched lapel collar long sleeve buttoned cuff chest welt pocket hip flap pocket inside pocket detail vent hem button,Top,blazer lapel suit long,blazer lapel suit long check suit blazer,15-20°C mild weather
men,BLAZERS,suit blazer,straight fit blazer notched lapel collar long sleeve buttoned cuff flap pocket hip inside pocket central vent hem button fastening,Top,blazer lapel suit long,blazer lapel suit long suit blazer,15-20°C mild weather
men,BLAZERS,blazer pocket,relaxed fit blazer point lapel collar long sleeve buttoned cuff patch pocket chest patch pocket flap hip central vent hem button fastening,Top,blazer lapel long,blazer lapel long blazer pocket,15-20°C mild weather
men,BLAZERS,straightfit suit blazer,straightfit blazer notch lapel collar long sleeve buttoned cuff flap pocket hip interior pocket detail hem vent button fasten,Top,blazer lapel suit long,blazer lapel suit long straightfit suit blazer,15-20°C mild weather
men,BLAZERS,suit blazer irregular trim,relaxed fit blazer notch lapel collar long sleeve buttoned cuff hip flap pocket inner pocket detail vent hem irregular trim button fastening,Top,blazer lapel suit long,blazer lapel suit long suit blazer irregular trim,15-20°C mild weather
men,BLAZERS,relaxedfit suit,relaxed fit blazer notched lapel collar long sleeve buttoned cuff flap pocket hip inside pocket central vent hem button fastening,Top,blazer lapel suit long,blazer lapel suit long relaxedfit suit,15-20°C mild weather
men,BLAZERS,slimfit suit waistcoat,slimfit waistcoat vneckline jetted pocket hip adjustable tab buttonup,Top,suit waistcoat,suit waistcoat slimfit suit waistcoat,15-20°C mild weather
men,BLAZERS,button waistcoat,waistcoat vneckline feature welt pocket waist buttonup,Top,waistcoat,waistcoat button waistcoat,15-20°C mild weather
men,BLAZERS,texture suit blazer,slimfit blazer notched lapel collar long sleeve buttoned cuff welt pocket chest hip inside pocket detail central vent hem button fasten,Top,blazer lapel suit long,blazer lapel suit long texture suit blazer,15-20°C mild weather
men,BLAZERS,comfort blazer,straight fit blazer highly stretchy fabric notch lapel collar long sleeve hip welt pocket inside pocket detail vent hem button fasten,Top,blazer lapel long,blazer lapel long comfort blazer,15-20°C mild weather
men,BLAZERS,linen suit blazer,regularfit blazer linen notch lapel collar long sleeve buttoned cuff chest welt pocket flap pocket hip inside pocket central vent hem buttonup frontorigin special collectionview,Top,linen blazer lapel suit long,linen blazer lapel suit long linen suit blazer,15-20°C mild weather
men,BLAZERS,linen suit blazer,straight fit blazer linen notch lapel collar long sleeve buttoned cuff chest welt pocket hip flap pocket detail inner pocket detail vent hem buttonup,Top,linen blazer lapel suit long,linen blazer lapel suit long linen suit blazer,15-20°C mild weather
men,BLAZERS,linen doublebreaste blazer,straight fit blazer linen lapel collar long sleeve buttoned cuff chest welt pocket patch pocket hip inner pocket detail vent hem doublebreasted buttonup,Top,linen blazer lapel long,linen blazer lapel long linen doublebreaste blazer,15-20°C mild weather
men,BLAZERS,linen waistcoat,linen waistcoat vneckline sleeve welt pocket waist buttonup,Top,linen waistcoat,linen waistcoat linen waistcoat,15-20°C mild weather
men,BLAZERS,seersucker blazer,regularfit blazer notch lapel collar long sleeve hip flap pocket button fasten,Top,blazer lapel long,blazer lapel long seersucker blazer,15-20°C mild weather
men,T-SHIRTS,heatreactive print tshirt,loosefitte tshirt round neck short sleeve feature print change colour expose heat,Top,short tshirt short,short tshirt short heatreactive print tshirt,25-30°C hot weather
men,T-SHIRTS,tshirt sunlightreactive slogan,loosefitte tshirt round neck short sleeve feature slogan print appear expose sunlight,Top,short tshirt short,short tshirt short tshirt sunlightreactive slogan,25-30°C hot weather
men,T-SHIRTS,sweatshirt print slogan,loosefitte sweatshirt round neck short sleeve feature contrast slogan print garment,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short sweatshirt print slogan,10-15°C cool weather
men,T-SHIRTS,contrast print tshirt,tshirt round neckline short sleeve contrast print,Top,short tshirt short,short tshirt short contrast print tshirt,15-20°C mild weather
men,T-SHIRTS,sweatshirt embroidery slogan,round neck sweatshirt short sleeve contrast embroidery print rib trim,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short sweatshirt embroidery slogan,15-20°C mild weather
men,T-SHIRTS,fade print tshirt,round neck tshirt short sleeve contrast print vintage fade effectthe garment unique thank special washing process reason differ colour photoview,Top,short tshirt short,short tshirt short fade print tshirt,10-15°C cool weather
men,T-SHIRTS,fade coloured tshirt,loosefitte fade tshirt round neckline short sleevesthe garment unique thank special dyeing washing process reason differ colour photoview,Top,short tshirt short,short tshirt short fade coloured tshirt,10-15°C cool weather
men,T-SHIRTS,tiedye print tshirt,loosefitte tshirt round neckline short sleeve crease effectthe garment unique thank special printing process reason differ colour photoview,Top,short tshirt short,short tshirt short tiedye print tshirt,15-20°C mild weather
men,T-SHIRTS,acid wash print tshirt,acid wash tshirt round neck short sleevesthe garment unique thank special washing process reason differ colour photoview,Top,short tshirt short,short tshirt short acid wash print tshirt,15-20°C mild weather
men,T-SHIRTS,slogan print tshirt,fade tshirt round neck short sleeve contrast print,Top,short tshirt short,short tshirt short slogan print tshirt,15-20°C mild weather
men,T-SHIRTS,basic slim fit tshirt,stretch cotton tshirt feature round neck short sleeve,Top,cotton short tshirt short,cotton short tshirt short basic slim fit tshirt,15-20°C mild weather
men,T-SHIRTS,slogan print tshirt,loosefitte tshirt round neck short sleeve contrast print,Top,short tshirt short,short tshirt short slogan print tshirt,15-20°C mild weather
men,T-SHIRTS,watercolour print tshirt,oversize round neck tshirt short sleeve contrast print,Top,short tshirt short,short tshirt short watercolour print tshirt,15-20°C mild weather
men,T-SHIRTS,premium sweatshirt,loosefitte sweatshirt wide ribbed neck short sleeve,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short premium sweatshirt,10-15°C cool weather
men,T-SHIRTS,rib sweatshirt,short sleeve sweatshirt round neck,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short rib sweatshirt,15-20°C mild weather
men,T-SHIRTS,textured tshirt,round neck tshirt short sleeve,Top,short tshirt short,short tshirt short textured tshirt,15-20°C mild weather
men,T-SHIRTS,tshirt embroider slogan,loosefitte tshirt round neckline short sleeve embroider contrast slogan,Top,short tshirt short,short tshirt short tshirt embroider slogan,15-20°C mild weather
men,T-SHIRTS,tshirt embroider slogan,wide tshirt round neck short sleeve feature matching hemstitch embroider slogan asymmetric hem vent,Top,short tshirt short,short tshirt short tshirt embroider slogan,15-20°C mild weather
men,T-SHIRTS,tshirt calligraphy print,loosefitte round neck tshirt short sleeve contrast print contrast topstitche trim,Top,short tshirt short,short tshirt short tshirt calligraphy print,15-20°C mild weather
men,T-SHIRTS,sweatshirt contrast trim,loosefitte sweatshirt round neck short sleeve contrast pipe detail rib trim,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short sweatshirt contrast trim,10-15°C cool weather
men,T-SHIRTS,contrast print tshirt,round neck tshirt short sleeve match texture velvet print,Top,velvet short tshirt short,velvet short tshirt short contrast print tshirt,15-20°C mild weather
men,T-SHIRTS,contrast print tshirt,loosefitte tshirt cotton fabric round neck short sleeve contrast reflectiveeffect print backzara athleticz,Top,cotton short tshirt short,cotton short tshirt short contrast print tshirt,15-20°C mild weather
men,T-SHIRTS,hatthanan print tshirt,tshirt cotton round neck short sleeve contrast hatthanan graphic print backzara athleticz,Top,cotton short tshirt short,cotton short tshirt short hatthanan print tshirt,15-20°C mild weather
men,T-SHIRTS,tshirt print logo,tshirt cotton fabric round neck short sleeve contrast print backzara athleticz,Top,cotton short tshirt short,cotton short tshirt short tshirt print logo,15-20°C mild weather
