product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
2475,"[{'https://static.zara.net/photos///2023/I/0/1/p/8406/226/330/2/w/448/8406226330_1_1_1.jpg?ts=1691417177607': 'Image 0 of RUFFLED SHIRT WITH FLORAL PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8406/226/330/2/w/448/8406226330_2_1_1.jpg?ts=1691417177382': 'Image 1 of RUFFLED SHIRT WITH FLORAL PRINT from Zara'}]",women,SHIRTS,ruffle shirt floral print,shirt feature johnny collar long sleeve ruffles buttonup,Top,other,shirt,other,long,shirt long,This is a ruffle shirt floral print made of other with long coverage. It is suitable for mild or cool weather.,mild weather
2476,"[{'https://static.zara.net/photos///2023/I/0/1/p/0264/467/104/2/w/448/0264467104_1_1_1.jpg?ts=1692196437935': 'Image 0 of CONTRAST POPLIN JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0264/467/104/2/w/448/0264467104_2_1_1.jpg?ts=1692196437681': 'Image 1 of CONTRAST POPLIN JACKET from Zara'}]",women,SHIRTS,contrast poplin jacket,long vneck jacket long sleeve fabric appliqué detail poplin contrast stripe vent hem buttonup,Top,poplin,jacket,other,long,poplin jacket long,This is a contrast poplin jacket made of poplin with long coverage. It is suitable for mild or cool weather.,mild weather
2477,"[{'https://static.zara.net/photos///2023/I/0/1/p/7889/271/044/2/w/448/7889271044_1_1_1.jpg?ts=1686064621030': 'Image 0 of STRIPED POPLIN CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7889/271/044/2/w/448/7889271044_2_1_1.jpg?ts=1686064620760': 'Image 1 of STRIPED POPLIN CROPPED SHIRT from Zara'}]",women,SHIRTS,stripe poplin crop shirt,collar shirt feature dropshoulder long sleeve pleated cuff dart detail buttonup,Top,poplin,shirt,other,crop long,poplin shirt crop long,This is a stripe poplin crop shirt made of poplin with crop long coverage. It is suitable for warm or hot weather.,warm weather
2478,"[{'https://static.zara.net/photos///2023/I/0/1/p/3298/100/044/2/w/448/3298100044_1_1_1.jpg?ts=1687938557432': 'Image 0 of CONTRAST STRIPE CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3298/100/044/2/w/448/3298100044_2_1_1.jpg?ts=1687938553560': 'Image 1 of CONTRAST STRIPE CROPPED SHIRT from Zara'}]",women,SHIRTS,contrast stripe crop shirt,crop collared shirt long sleeve button hide placket patch pocket buttonup,Top,other,shirt,other,crop long,shirt crop long,This is a contrast stripe crop shirt made of other with crop long coverage. It is suitable for warm or hot weather.,warm weather
2479,"[{'https://static.zara.net/photos///2023/I/0/1/p/7796/931/406/2/w/448/7796931406_1_1_1.jpg?ts=1688574085496': 'Image 0 of Z1975 DENIM CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7796/931/406/2/w/448/7796931406_2_1_1.jpg?ts=1688574085143': 'Image 1 of Z1975 DENIM CROPPED SHIRT from Zara'}]",women,SHIRTS,z denim crop shirt,collar shirt long sleeve fade effect patch pocket flap buttonup,Top,denim,denim shirt,other,crop long,denim denim shirt crop long,This is a z denim crop shirt made of denim with crop long coverage. It is suitable for warm or hot weather.,warm weather
2480,"[{'https://static.zara.net/photos///2023/I/0/1/p/8126/983/250/2/w/448/8126983250_1_1_1.jpg?ts=1689264050967': 'Image 0 of ROMANTIC BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8126/983/250/2/w/448/8126983250_6_1_1.jpg?ts=1689333492754': 'Image 1 of ROMANTIC BLOUSE from Zara'}]",women,SHIRTS,romantic blouse,blouse slot collar long sleeve buttonup,Top,other,blouse,other,long,blouse long,This is a romantic blouse made of other with long coverage. It is suitable for mild or cool weather.,mild weather
2481,"[{'https://static.zara.net/photos///2023/I/0/1/p/2183/240/712/2/w/448/2183240712_1_1_1.jpg?ts=1685022466266': 'Image 0 of PRINTED COTTON SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2183/240/712/2/w/448/2183240712_2_1_1.jpg?ts=1685022468064': 'Image 1 of PRINTED COTTON SHIRT from Zara'}]",women,SHIRTS,print cotton shirt,collar shirt cotton short turnup sleeve chest patch pocket buttonup,Top,cotton,shirt short,other,short,cotton shirt short short,This is a print cotton shirt made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
2482,"[{'https://static.zara.net/photos///2023/I/0/1/p/7937/474/044/2/w/448/7937474044_1_1_1.jpg?ts=1686317072363': 'Image 0 of STRIPED LINEN BLEND SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7937/474/044/2/w/448/7937474044_2_1_1.jpg?ts=1686317071604': 'Image 1 of STRIPED LINEN BLEND SHIRT from Zara'}]",women,SHIRTS,stripe linen blend shirt,shirt linen blend johnny collar long sleeve fasten button,Top,linen,shirt,other,long,linen shirt long,This is a stripe linen blend shirt made of linen with long coverage. It is suitable for warm or hot weather.,warm weather
2483,"[{'https://static.zara.net/photos///2023/I/0/1/p/1879/238/427/2/w/448/1879238427_6_1_1.jpg?ts=1692341666521': 'Image 0 of Z1975 DENIM OVERSIZE JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1879/238/427/2/w/448/1879238427_6_2_1.jpg?ts=1692341666170': 'Image 1 of Z1975 DENIM OVERSIZE JACKET from Zara'}]",women,SHIRTS,z denim oversize jacket,oversize collared jacket feature long sleeve cuff patch pocket buttonup metal button,Top,denim,denim jacket,other,long,denim denim jacket long,This is a z denim oversize jacket made of denim with long coverage. It is suitable for mild or cool weather.,mild weather
2484,"[{'https://static.zara.net/photos///2023/I/0/1/p/3615/180/800/17/w/448/3615180800_1_1_1.jpg?ts=1687939201373': 'Image 0 of CROPPED POPLIN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3615/180/800/17/w/448/3615180800_2_1_1.jpg?ts=1687939202954': 'Image 1 of CROPPED POPLIN SHIRT from Zara'}]",women,SHIRTS,crop poplin shirt,collar shirt turnup short sleeve patch pocket buttonup,Top,poplin,shirt short,other,crop short,poplin shirt short crop short,This is a crop poplin shirt made of poplin with crop short coverage. It is suitable for warm or hot weather.,warm weather
2485,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/046/046/19/w/448/8372046046_1_1_1.jpg?ts=1692689692579': 'Image 0 of COTTON BLEND OXFORD SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/046/046/19/w/448/8372046046_2_1_1.jpg?ts=1692689690531': 'Image 1 of COTTON BLEND OXFORD SHIRT from Zara'}]",women,SHIRTS,cotton blend oxford shirt,shirt cotton blend johnny collar long sleeve asymmetric hem buttonup,Top,cotton,oxford shirt,other,long,cotton oxford shirt long,This is a cotton blend oxford shirt made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
2486,"[{'https://static.zara.net/photos///2023/I/0/1/p/7484/163/982/2/w/448/7484163982_1_1_1.jpg?ts=1691758354364': 'Image 0 of CROP TOP WITH KNOT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7484/163/982/2/w/448/7484163982_2_1_1.jpg?ts=1691758354607': 'Image 1 of CROP TOP WITH KNOT from Zara'}]",women,SHIRTS,crop knot,vneck tie wide long sleeve slit,Top,other,other,other,crop long,crop long,This is a crop knot made of other with crop long coverage. It is suitable for warm or hot weather.,warm weather
2487,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/324/321/2/w/448/4786324321_1_1_1.jpg?ts=1688997270373': 'Image 0 of LINEN SHIRT WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/324/321/2/w/448/4786324321_2_1_1.jpg?ts=1688997269564': 'Image 1 of LINEN SHIRT WITH POCKET from Zara'}]",women,SHIRTS,linen shirt pocket,collar shirt linen sleeve fall elbow chest patch pocket buttonup,Top,linen,shirt,other,other,linen shirt,This is a linen shirt pocket made of linen with other coverage. It is suitable for warm or hot weather.,warm weather
2488,"[{'https://static.zara.net/photos///2023/I/0/1/p/8040/461/330/2/w/448/8040461330_1_1_1.jpg?ts=1689621977229': 'Image 0 of TIE-DYE PRINT BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8040/461/330/2/w/448/8040461330_2_1_1.jpg?ts=1689621977035': 'Image 1 of TIE-DYE PRINT BLOUSE from Zara'}]",women,SHIRTS,tiedye print blouse,blouse vneck long sleeve hem vent buttonup,Top,other,blouse,other,long,blouse long,This is a tiedye print blouse made of other with long coverage. It is suitable for mild or cool weather.,mild weather
2489,"[{'https://static.zara.net/photos///2023/I/0/1/p/8052/745/809/2/w/448/8052745809_1_1_1.jpg?ts=1689782718642': 'Image 0 of GATHERED RAMIE SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8052/745/809/2/w/448/8052745809_2_1_1.jpg?ts=1689782721406': 'Image 1 of GATHERED RAMIE SHIRT from Zara'}]",women,SHIRTS,gather ramie shirt,slot collar shirt ramie long sleeve gather detail buttonup,Top,ramie,shirt,other,long,ramie shirt long,This is a gather ramie shirt made of ramie with long coverage. It is suitable for mild or cool weather.,mild weather
2490,"[{'https://static.zara.net/photos///2023/I/0/1/p/8402/352/515/2/w/448/8402352515_1_1_1.jpg?ts=1691075771797': 'Image 0 of WIDE SLEEVE LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8402/352/515/2/w/448/8402352515_2_1_1.jpg?ts=1691405168103': 'Image 1 of WIDE SLEEVE LINEN SHIRT from Zara'}]",women,SHIRTS,wide sleeve linen shirt,collar shirt linen feature wide sleeve fall elbow vent hem buttonup hide placket,Top,linen,shirt,other,other,linen shirt,This is a wide sleeve linen shirt made of linen with other coverage. It is suitable for warm or hot weather.,warm weather
2491,"[{'https://static.zara.net/photos///2023/I/0/1/p/9479/273/400/12/w/448/9479273400_1_1_1.jpg?ts=1690987262193': 'Image 0 of STRIPED MASCULINE POPLIN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9479/273/400/12/w/448/9479273400_2_1_1.jpg?ts=1690987262628': 'Image 1 of STRIPED MASCULINE POPLIN SHIRT from Zara'}]",women,SHIRTS,stripe masculine poplin shirt,collar shirt cotton feature long sleeve cuff chest patch pocket asymmetric hem buttonup,Top,cotton poplin,shirt,other,long,cotton poplin shirt long,This is a stripe masculine poplin shirt made of cotton poplin with long coverage. It is suitable for mild or cool weather.,mild weather
2492,"[{'https://static.zara.net/photos///2023/I/0/1/p/8319/446/069/2/w/448/8319446069_1_1_1.jpg?ts=1690965016522': 'Image 0 of FLORAL PRINT LINEN BLEND SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8319/446/069/2/w/448/8319446069_2_1_1.jpg?ts=1690965015765': 'Image 1 of FLORAL PRINT LINEN BLEND SHIRT from Zara'}]",women,SHIRTS,floral print linen blend shirt,collar shirt linen blend long sleeve vent hem buttonup,Top,linen,shirt,other,long,linen shirt long,This is a floral print linen blend shirt made of linen with long coverage. It is suitable for warm or hot weather.,warm weather
2493,"[{'https://static.zara.net/photos///2023/I/0/1/p/8019/819/912/2/w/448/8019819912_1_1_1.jpg?ts=1689176784706': 'Image 0 of STRIPED POPLIN CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8019/819/912/2/w/448/8019819912_2_1_1.jpg?ts=1689176784441': 'Image 1 of STRIPED POPLIN CROPPED SHIRT from Zara'}]",women,SHIRTS,stripe poplin crop shirt,collar shirt feature long sleeve pleated cuff chest welt pocket buttonup,Top,poplin,shirt,other,crop long,poplin shirt crop long,This is a stripe poplin crop shirt made of poplin with crop long coverage. It is suitable for warm or hot weather.,warm weather
2494,"[{'https://static.zara.net/photos///2023/I/0/1/p/3666/162/250/2/w/448/3666162250_1_1_1.jpg?ts=1691593336366': 'Image 0 of BLOUSE WITH RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3666/162/250/2/w/448/3666162250_2_1_1.jpg?ts=1691593338061': 'Image 1 of BLOUSE WITH RUFFLES from Zara'}]",women,SHIRTS,blouse ruffle,blouse feature slot collar faux pearl appliqué long sleeve ruffle detail,Top,faux,blouse,other,long,faux blouse long,This is a blouse ruffle made of faux with long coverage. It is suitable for mild or cool weather.,mild weather
2495,"[{'https://static.zara.net/photos///2023/I/0/1/p/8197/470/400/2/w/448/8197470400_6_1_1.jpg?ts=1690546263239': 'Image 0 of TRF CROPPED DENIM SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8197/470/400/2/w/448/8197470400_6_2_1.jpg?ts=1690546262919': 'Image 1 of TRF CROPPED DENIM SHIRT from Zara'}]",women,SHIRTS,trf crop denim shirt,collared cropped shirt feature long sleeve cuff chest patch pocket fray hem snapbutton fastening,Top,denim,denim shirt,other,crop cropped long,denim denim shirt crop cropped long,This is a trf crop denim shirt made of denim with crop cropped long coverage. It is suitable for warm or hot weather.,warm weather
2496,"[{'https://static.zara.net/photos///2023/I/0/1/p/5427/005/250/20/w/448/5427005250_1_1_1.jpg?ts=1687939076057': 'Image 0 of CROPPED SHIRT WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5427/005/250/20/w/448/5427005250_2_1_1.jpg?ts=1687939075452': 'Image 1 of CROPPED SHIRT WITH POCKET from Zara'}]",women,SHIRTS,crop shirt pocket,crop collared shirt long sleeve patch pocket button fasten,Top,other,shirt,other,crop long,shirt crop long,This is a crop shirt pocket made of other with crop long coverage. It is suitable for warm or hot weather.,warm weather
2497,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/029/250/2/w/448/4432029250_1_1_1.jpg?ts=1692361751226': 'Image 0 of GABARDINE FABRIC CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/029/250/2/w/448/4432029250_2_1_1.jpg?ts=1692361750079': 'Image 1 of GABARDINE FABRIC CROPPED SHIRT from Zara'}]",women,SHIRTS,gabardine fabric crop shirt,collar shirt gabardinetype fabric feature long cuff sleeve patch pocket buttonup fastening,Top,gabardine gabardinetype,shirt,other,crop long,gabardine gabardinetype shirt crop long,This is a gabardine fabric crop shirt made of gabardine gabardinetype with crop long coverage. It is suitable for warm or hot weather.,warm weather
2498,"[{'https://static.zara.net/photos///2023/I/0/1/p/4432/013/250/17/w/448/4432013250_1_1_1.jpg?ts=1692193685526': 'Image 0 of OVERSIZED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4432/013/250/17/w/448/4432013250_2_1_1.jpg?ts=1692193684440': 'Image 1 of OVERSIZED SHIRT from Zara'}]",women,SHIRTS,oversized shirt,loosefitte collared shirt feature long sleeve cuff chest patch pocket pleated detail buttonup fasten,Top,other,shirt,other,long,shirt long,This is a oversized shirt made of other with long coverage. It is suitable for mild or cool weather.,mild weather
2499,"[{'https://static.zara.net/photos///2023/I/0/1/p/3067/008/619/17/w/448/3067008619_1_1_1.jpg?ts=1686065695046': 'Image 0 of CROPPED POPLIN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3067/008/619/17/w/448/3067008619_2_1_1.jpg?ts=1686065690022': 'Image 1 of CROPPED POPLIN SHIRT from Zara'}]",women,SHIRTS,crop poplin shirt,collar shirt long cuff sleeve feature patch pocket dart buttonup,Top,poplin,shirt,other,crop long,poplin shirt crop long,This is a crop poplin shirt made of poplin with crop long coverage. It is suitable for warm or hot weather.,warm weather
2500,"[{'https://static.zara.net/photos///2023/I/0/1/p/3564/151/044/17/w/448/3564151044_1_1_1.jpg?ts=1686131482549': 'Image 0 of STRIPED CROPPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3564/151/044/17/w/448/3564151044_2_1_1.jpg?ts=1686131478691': 'Image 1 of STRIPED CROPPED SHIRT from Zara'}]",women,SHIRTS,stripe cropped shirt,collar shirt short sleeve feature buttonup adjustable elasticate drawstring waistband,Top,other,shirt short,other,cropped short,shirt short cropped short,This is a stripe cropped shirt made of other with cropped short coverage. It is suitable for warm or hot weather.,warm weather
2501,"[{'https://static.zara.net/photos///2023/I/0/1/p/8141/255/403/17/w/448/8141255403_1_1_1.jpg?ts=1691061959330': 'Image 0 of CROPPED POPLIN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8141/255/403/17/w/448/8141255403_2_1_1.jpg?ts=1691061956049': 'Image 1 of CROPPED POPLIN SHIRT from Zara'}]",women,SHIRTS,crop poplin shirt,johnny collar shirt wide sleeve fall elbow patch pocket contrast topstitche detail buttonup,Top,poplin,shirt,other,crop,poplin shirt crop,This is a crop poplin shirt made of poplin with crop coverage. It is suitable for warm or hot weather.,warm weather
2502,"[{'https://static.zara.net/photos///2023/I/0/1/p/3472/309/400/2/w/448/3472309400_1_1_1.jpg?ts=1684495640728': 'Image 0 of SATIN CROPPED BOMBER JACKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3472/309/400/2/w/448/3472309400_2_1_1.jpg?ts=1684495640585': 'Image 1 of SATIN CROPPED BOMBER JACKET from Zara'}]",women,SHIRTS,satin crop bomber jacket,bomber jacket viscose round neck sleeve fall elbow rib elastic trim welt pocket fasten metal zip,Top,satin viscose,bomber jacket,bomber,crop,satin viscose bomber jacket bomber crop,This is a satin crop bomber jacket made of satin viscose with crop coverage. It is suitable for warm or hot weather.,warm weather
2503,"[{'https://static.zara.net/photos///2023/V/0/1/p/5107/047/251/2/w/448/5107047251_1_1_1.jpg?ts=1678811418814': 'Image 0 of LONG EMBROIDERED BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/V/0/1/p/5107/047/251/2/w/448/5107047251_2_1_1.jpg?ts=1678811431981': 'Image 1 of LONG EMBROIDERED BLOUSE from Zara'}]",women,SHIRTS,long embroider blouse,long blouse cotton slot collar long sleeve contrast embroidery detail asymmetric hem vent buttonup,Top,cotton,blouse,other,long,cotton blouse long,This is a long embroider blouse made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
2504,"[{'https://static.zara.net/photos///2023/I/0/1/p/8291/044/330/2/w/448/8291044330_2_1_1.jpg?ts=1690801269964': 'Image 0 of PATCHWORK PRINT BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8291/044/330/2/w/448/8291044330_2_2_1.jpg?ts=1691152398662': 'Image 1 of PATCHWORK PRINT BLOUSE from Zara'}]",women,SHIRTS,patchwork print blouse,open blouse cotton long sleeve patchwork print detail tie belt fabric,Top,cotton,belt blouse,other,long,cotton belt blouse long,This is a patchwork print blouse made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
